trade_id,side,entry_datetime,entry_price,entry_reason,exit_datetime,exit_price,quantity,stop_price_inicial,target_price_inicial,exit_reason,gross_pnl,costs,net_pnl,duration,equity_after_trade,MAE,MFE
19,LONG,2026-03-09 09:05:00-03:00,5529.5,P2_LOW,2026-03-09 09:05:00-03:00,5519.0,1.0,5519.5,5535.5,STOP_LOSS_ENTRY_BAR,-105.0,2.0,-107.0,0 days 00:00:00,10502.0,137.79999999999745,0.0
20,SHORT,2026-03-11 09:00:00-03:00,5415.0,P1_EMA,2026-03-11 09:05:00-03:00,5408.0,1.0,5425.0,5409.0,TAKE_PROFIT,70.0,2.0,68.0,0 days 00:05:00,10570.0,10.180000000000291,164.8199999999997
21,LONG,2026-03-12 09:00:00-03:00,5408.5,P1_EMA_DOUBLE,2026-03-12 09:05:00-03:00,5414.0,1.0,5398.5,5414.5,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:05:00,10623.0,7.359999999998763,95.39999999999964
22,LONG,2026-03-13 09:00:00-03:00,5478.0,P1_EMA,2026-03-13 09:20:00-03:00,5483.5,1.0,5468.0,5484.0,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:20:00,10676.0,67.21999999999753,112.78000000000247
23,LONG,2026-03-16 09:00:00-03:00,5528.0,P1_EMA,2026-03-16 09:00:00-03:00,5517.5,1.0,5518.0,5534.0,STOP_LOSS_ENTRY_BAR,-105.0,2.0,-107.0,0 days 00:00:00,10569.0,178.75,0.0
24,SHORT,2026-03-18 09:05:00-03:00,5433.0,P2_HIGH,2026-03-18 09:10:00-03:00,5443.5,1.0,5443.0,5427.0,STOP_LOSS,-105.0,2.0,-107.0,0 days 00:05:00,10462.0,111.13000000000284,0.0
25,SHORT,2026-03-19 09:00:00-03:00,5479.0,P1_EMA,2026-03-19 09:00:00-03:00,5489.5,1.0,5489.0,5473.0,STOP_LOSS_ENTRY_BAR,-105.0,2.0,-107.0,0 days 00:00:00,10355.0,287.56999999999607,0.0
26,LONG,2026-03-20 09:00:00-03:00,5480.5,P1_EMA,2026-03-20 09:10:00-03:00,5470.0,1.0,5470.5,5486.5,STOP_LOSS,-105.0,2.0,-107.0,0 days 00:10:00,10248.0,114.12999999999556,20.87000000000444
27,LONG,2026-03-23 09:00:00-03:00,5521.5,P1_EMA,2026-03-23 09:05:00-03:00,5530.5,1.0,5511.5,5527.5,TAKE_PROFIT,90.0,2.0,88.0,0 days 00:05:00,10336.0,25.659999999998035,269.34000000000196
28,SHORT,2026-03-24 09:00:00-03:00,5485.5,P1_EMA_DOUBLE,2026-03-24 09:00:00-03:00,5496.0,1.0,5495.5,5479.5,STOP_LOSS_ENTRY_BAR,-105.0,2.0,-107.0,0 days 00:00:00,10229.0,102.78000000000247,0.0
29,SHORT,2026-03-26 09:05:00-03:00,5480.0,P4_RSI,2026-03-26 09:10:00-03:00,5474.5,1.0,5490.0,5474.0,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:05:00,10282.0,15.330000000003565,84.66999999999643
30,SHORT,2026-03-30 09:00:00-03:00,5464.5,P1_EMA,2026-03-30 09:05:00-03:00,5475.0,1.0,5474.5,5458.5,STOP_LOSS,-105.0,2.0,-107.0,0 days 00:05:00,10175.0,103.22000000000116,46.779999999998836
31,LONG,2026-04-01 09:05:00-03:00,5383.5,P4_RSI,2026-04-01 09:10:00-03:00,5373.0,1.0,5373.5,5389.5,STOP_LOSS,-105.0,2.0,-107.0,0 days 00:05:00,10068.0,109.66999999999643,0.0
32,SHORT,2026-04-02 09:05:00-03:00,5406.5,P4_RSI,2026-04-02 09:25:00-03:00,5401.0,1.0,5416.5,5400.5,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:20:00,10121.0,29.030000000002474,70.96999999999753
33,LONG,2026-04-08 09:05:00-03:00,5301.0,P4_RSI,2026-04-08 09:05:00-03:00,5290.5,1.0,5291.0,5307.0,STOP_LOSS_ENTRY_BAR,-105.0,2.0,-107.0,0 days 00:00:00,10014.0,197.07000000000335,0.0
34,SHORT,2026-04-09 09:05:00-03:00,5310.5,P2_HIGH,2026-04-09 10:00:00-03:00,5305.0,1.0,5320.5,5304.5,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:55:00,10067.0,66.94999999999709,68.05000000000291
35,LONG,2026-04-10 09:05:00-03:00,5260.0,P2_LOW,2026-04-10 09:30:00-03:00,5249.5,1.0,5250.0,5266.0,STOP_LOSS,-105.0,2.0,-107.0,0 days 00:25:00,9960.0,151.9499999999971,53.05000000000291
36,SHORT,2026-04-13 09:00:00-03:00,5235.0,P1_EMA,2026-04-13 09:00:00-03:00,5245.5,1.0,5245.0,5229.0,STOP_LOSS_ENTRY_BAR,-105.0,2.0,-107.0,0 days 00:00:00,9853.0,100.63000000000102,0.0
37,LONG,2026-04-14 09:05:00-03:00,5180.0,P4_RSI,2026-04-14 09:20:00-03:00,5185.5,1.0,5170.0,5186.0,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:15:00,9906.0,9.830000000001746,110.16999999999825
38,SHORT,2026-04-20 09:00:00-03:00,5177.0,P1_EMA,2026-04-20 10:25:00-03:00,5171.5,1.0,5187.0,5171.0,TAKE_PROFIT,55.0,2.0,53.0,0 days 01:25:00,9959.0,44.07000000000153,105.92999999999847
39,SHORT,2026-04-22 09:05:00-03:00,5163.0,P2_HIGH,2026-04-22 09:10:00-03:00,5173.5,1.0,5173.0,5157.0,STOP_LOSS,-105.0,2.0,-107.0,0 days 00:05:00,9852.0,107.86000000000058,17.139999999999418
40,SHORT,2026-04-23 09:00:00-03:00,5158.5,P1_EMA,2026-04-23 09:05:00-03:00,5153.0,1.0,5168.5,5152.5,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:05:00,9905.0,15.839999999998327,74.16000000000167
41,LONG,2026-04-24 09:05:00-03:00,5188.5,P2_LOW,2026-04-24 09:15:00-03:00,5194.0,1.0,5178.5,5194.5,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:10:00,9958.0,43.07999999999993,61.92000000000007
42,SHORT,2026-04-28 09:05:00-03:00,5190.5,P4_RSI,2026-04-28 09:15:00-03:00,5185.0,1.0,5200.5,5184.5,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:10:00,10011.0,14.549999999999272,65.45000000000073
43,SHORT,2026-04-30 09:10:00-03:00,5164.5,P2_HIGH,2026-04-30 09:50:00-03:00,5159.0,1.0,5174.5,5158.5,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:40:00,10064.0,62.780000000002474,67.21999999999753
44,SHORT,2026-05-04 09:10:00-03:00,5145.0,P2_HIGH,2026-05-04 09:15:00-03:00,5139.5,1.0,5155.0,5139.0,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:05:00,10117.0,25.529999999998836,119.47000000000116
45,LONG,2026-05-05 09:25:00-03:00,5121.5,P4_RSI,2026-05-05 10:05:00-03:00,5111.0,1.0,5111.5,5127.5,STOP_LOSS,-105.0,2.0,-107.0,0 days 00:40:00,10010.0,139.12000000000262,0.0
46,SHORT,2026-05-07 09:05:00-03:00,5083.5,P2_HIGH,2026-05-07 09:40:00-03:00,5078.0,1.0,5093.5,5077.5,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:35:00,10063.0,81.5099999999984,73.4900000000016
47,LONG,2026-05-08 09:05:00-03:00,5081.0,P2_LOW,2026-05-08 09:30:00-03:00,5070.5,1.0,5071.0,5087.0,STOP_LOSS,-105.0,2.0,-107.0,0 days 00:25:00,9956.0,120.7300000000032,39.2699999999968
48,SHORT,2026-05-11 09:00:00-03:00,5069.0,P1_EMA,2026-05-11 09:20:00-03:00,5063.5,1.0,5079.0,5063.0,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:20:00,10009.0,24.18999999999869,85.81000000000131
49,LONG,2026-05-14 09:00:00-03:00,5162.5,P1_EMA,2026-05-14 09:05:00-03:00,5168.0,1.0,5152.5,5168.5,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:05:00,10062.0,72.71999999999935,87.28000000000065
50,SHORT,2026-05-15 09:05:00-03:00,5191.0,P2_HIGH,2026-05-15 09:10:00-03:00,5201.5,1.0,5201.0,5185.0,STOP_LOSS,-105.0,2.0,-107.0,0 days 00:05:00,9955.0,168.29999999999927,0.0
51,LONG,2026-05-18 09:00:00-03:00,5212.0,P1_EMA,2026-05-18 09:05:00-03:00,5201.5,1.0,5202.0,5218.0,STOP_LOSS,-105.0,2.0,-107.0,0 days 00:05:00,9848.0,114.58999999999833,0.0
52,LONG,2026-05-19 09:00:00-03:00,5178.0,P1_EMA,2026-05-19 09:05:00-03:00,5183.5,1.0,5168.0,5184.0,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:05:00,9901.0,32.87000000000262,77.12999999999738
53,SHORT,2026-05-20 09:00:00-03:00,5190.0,P1_EMA,2026-05-20 09:05:00-03:00,5184.5,1.0,5200.0,5184.0,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:05:00,9954.0,28.450000000002547,61.54999999999745
54,LONG,2026-05-21 09:00:00-03:00,5174.0,P1_EMA,2026-05-21 09:00:00-03:00,5163.5,1.0,5164.0,5180.0,STOP_LOSS_ENTRY_BAR,-105.0,2.0,-107.0,0 days 00:00:00,9847.0,116.49000000000342,0.0
55,LONG,2026-05-22 09:00:00-03:00,5168.0,P1_EMA,2026-05-22 09:15:00-03:00,5157.5,1.0,5158.0,5174.0,STOP_LOSS,-105.0,2.0,-107.0,0 days 00:15:00,9740.0,136.77999999999884,48.220000000001164
56,LONG,2026-05-25 09:00:00-03:00,5164.0,P1_EMA,2026-05-25 09:00:00-03:00,5153.5,1.0,5154.0,5170.0,STOP_LOSS_ENTRY_BAR,-105.0,2.0,-107.0,0 days 00:00:00,9633.0,143.6700000000019,0.0
57,SHORT,2026-05-29 09:00:00-03:00,5190.0,P1_EMA,2026-05-29 09:25:00-03:00,5184.5,1.0,5200.0,5184.0,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:25:00,9686.0,77.38999999999578,82.61000000000422
58,SHORT,2026-06-03 09:00:00-03:00,5156.5,P1_EMA,2026-06-03 09:30:00-03:00,5167.0,1.0,5166.5,5150.5,STOP_LOSS,-105.0,2.0,-107.0,0 days 00:30:00,9579.0,177.98999999999978,27.01000000000022
59,LONG,2026-06-05 09:00:00-03:00,5195.5,P1_EMA,2026-06-05 09:05:00-03:00,5201.0,1.0,5185.5,5201.5,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:05:00,9632.0,14.18999999999869,65.81000000000131
60,LONG,2026-06-08 09:10:00-03:00,5283.0,P2_LOW,2026-06-08 09:15:00-03:00,5288.5,1.0,5273.0,5289.0,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:05:00,9685.0,19.25000000000182,135.74999999999818
61,LONG,2026-06-09 09:00:00-03:00,5304.0,P1_EMA,2026-06-09 09:10:00-03:00,5309.5,1.0,5294.0,5310.0,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:10:00,9738.0,61.779999999998836,63.220000000001164
62,SHORT,2026-06-11 09:00:00-03:00,5309.0,P1_EMA,2026-06-11 09:05:00-03:00,5300.5,1.0,5319.0,5303.0,TAKE_PROFIT,85.0,2.0,83.0,0 days 00:05:00,9821.0,18.75,161.25
63,LONG,2026-06-15 09:05:00-03:00,5175.0,P4_RSI,2026-06-15 09:15:00-03:00,5180.5,1.0,5165.0,5181.0,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:10:00,9874.0,61.36999999999716,108.63000000000284
64,SHORT,2026-06-16 09:05:00-03:00,5184.5,P2_HIGH,2026-06-16 09:15:00-03:00,5179.0,1.0,5194.5,5178.5,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:10:00,9927.0,36.6399999999976,83.3600000000024
65,SHORT,2026-06-19 09:05:00-03:00,5288.0,P2_HIGH,2026-06-19 09:15:00-03:00,5282.5,1.0,5298.0,5282.0,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:10:00,9980.0,19.04000000000451,70.95999999999549
66,LONG,2026-06-22 09:00:00-03:00,5274.5,P1_EMA,2026-06-22 09:05:00-03:00,5280.0,1.0,5264.5,5280.5,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:05:00,10033.0,17.780000000002474,77.21999999999753
67,SHORT,2026-06-23 09:05:00-03:00,5295.0,P4_RSI,2026-06-23 09:25:00-03:00,5289.5,1.0,5305.0,5289.0,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:20:00,10086.0,57.13999999999942,97.86000000000058
68,SHORT,2026-06-25 09:10:00-03:00,5321.0,P2_HIGH,2026-06-25 09:15:00-03:00,5331.5,1.0,5331.0,5315.0,STOP_LOSS,-105.0,2.0,-107.0,0 days 00:05:00,9979.0,132.2900000000027,0.0
69,LONG,2026-06-26 09:00:00-03:00,5303.0,P1_EMA_DOUBLE,2026-06-26 09:00:00-03:00,5292.5,1.0,5293.0,5309.0,STOP_LOSS_ENTRY_BAR,-105.0,2.0,-107.0,0 days 00:00:00,9872.0,143.0699999999979,0.0
70,LONG,2026-06-29 09:00:00-03:00,5270.5,P1_EMA,2026-06-29 09:05:00-03:00,5276.0,1.0,5260.5,5276.5,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:05:00,9925.0,47.780000000002474,107.21999999999753
71,SHORT,2026-06-30 09:00:00-03:00,5285.5,P1_EMA,2026-06-30 09:10:00-03:00,5296.0,1.0,5295.5,5279.5,STOP_LOSS,-105.0,2.0,-107.0,0 days 00:10:00,9818.0,155.15000000000327,0.0
