trade_id,side,entry_datetime,entry_price,entry_reason,exit_datetime,exit_price,quantity,stop_price_inicial,target_price_inicial,exit_reason,gross_pnl,costs,net_pnl,duration,equity_after_trade,MAE,MFE
19,SHORT,2026-03-12 09:00:00-03:00,5409.5,P1_EMA,2026-03-12 09:15:00-03:00,5420.0,1.0,5419.5,5403.5,STOP_LOSS,-105.0,2.0,-107.0,0 days 00:15:00,9307.0,105.39999999999964,0.0
20,LONG,2026-03-13 09:00:00-03:00,5478.0,P1_EMA,2026-03-13 09:20:00-03:00,5483.5,1.0,5468.0,5484.0,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:20:00,9360.0,67.21999999999753,112.78000000000247
21,LONG,2026-03-16 09:00:00-03:00,5528.0,P1_EMA,2026-03-16 09:00:00-03:00,5517.5,1.0,5518.0,5534.0,STOP_LOSS_ENTRY_BAR,-105.0,2.0,-107.0,0 days 00:00:00,9253.0,178.75,0.0
22,SHORT,2026-03-18 09:05:00-03:00,5433.0,P2_HIGH,2026-03-18 09:10:00-03:00,5443.5,1.0,5443.0,5427.0,STOP_LOSS,-105.0,2.0,-107.0,0 days 00:05:00,9146.0,111.13000000000284,0.0
23,SHORT,2026-03-19 09:00:00-03:00,5479.0,P1_EMA,2026-03-19 09:00:00-03:00,5489.5,1.0,5489.0,5473.0,STOP_LOSS_ENTRY_BAR,-105.0,2.0,-107.0,0 days 00:00:00,9039.0,287.56999999999607,0.0
24,LONG,2026-03-20 09:00:00-03:00,5480.5,P1_EMA,2026-03-20 09:10:00-03:00,5470.0,1.0,5470.5,5486.5,STOP_LOSS,-105.0,2.0,-107.0,0 days 00:10:00,8932.0,114.12999999999556,20.87000000000444
25,LONG,2026-03-23 09:00:00-03:00,5521.5,P1_EMA,2026-03-23 09:05:00-03:00,5530.5,1.0,5511.5,5527.5,TAKE_PROFIT,90.0,2.0,88.0,0 days 00:05:00,9020.0,25.659999999998035,269.34000000000196
26,LONG,2026-03-24 09:00:00-03:00,5486.0,P1_EMA,2026-03-24 09:05:00-03:00,5494.5,1.0,5476.0,5492.0,TAKE_PROFIT,85.0,2.0,83.0,0 days 00:05:00,9103.0,89.12999999999556,167.78000000000247
27,SHORT,2026-03-30 09:00:00-03:00,5464.5,P1_EMA,2026-03-30 09:05:00-03:00,5475.0,1.0,5474.5,5458.5,STOP_LOSS,-105.0,2.0,-107.0,0 days 00:05:00,8996.0,103.22000000000116,46.779999999998836
28,SHORT,2026-04-02 09:05:00-03:00,5406.5,P4_RSI,2026-04-02 09:25:00-03:00,5401.0,1.0,5416.5,5400.5,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:20:00,9049.0,29.030000000002474,70.96999999999753
29,SHORT,2026-04-09 09:05:00-03:00,5310.5,P2_HIGH,2026-04-09 10:00:00-03:00,5305.0,1.0,5320.5,5304.5,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:55:00,9102.0,66.94999999999709,68.05000000000291
30,SHORT,2026-04-10 09:15:00-03:00,5261.5,P2_HIGH,2026-04-10 09:30:00-03:00,5256.0,1.0,5271.5,5255.5,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:15:00,9155.0,38.05000000000291,166.9499999999971
31,SHORT,2026-04-13 09:00:00-03:00,5235.0,P1_EMA,2026-04-13 09:00:00-03:00,5245.5,1.0,5245.0,5229.0,STOP_LOSS_ENTRY_BAR,-105.0,2.0,-107.0,0 days 00:00:00,9048.0,100.63000000000102,0.0
32,SHORT,2026-04-15 09:00:00-03:00,5187.5,P3_STOP,2026-04-15 09:10:00-03:00,5198.0,1.0,5197.5,5181.5,STOP_LOSS,-105.0,2.0,-107.0,0 days 00:10:00,8941.0,116.00999999999658,0.0
33,SHORT,2026-04-16 09:00:00-03:00,5192.0,P3_STOP,2026-04-16 09:05:00-03:00,5186.5,1.0,5202.0,5186.0,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:05:00,8994.0,10.82999999999629,100.27000000000044
34,SHORT,2026-04-20 09:00:00-03:00,5177.0,P1_EMA,2026-04-20 10:25:00-03:00,5171.5,1.0,5187.0,5171.0,TAKE_PROFIT,55.0,2.0,53.0,0 days 01:25:00,9047.0,44.07000000000153,105.92999999999847
35,SHORT,2026-04-22 09:05:00-03:00,5163.0,P2_HIGH,2026-04-22 09:10:00-03:00,5173.5,1.0,5173.0,5157.0,STOP_LOSS,-105.0,2.0,-107.0,0 days 00:05:00,8940.0,107.86000000000058,17.139999999999418
36,SHORT,2026-04-23 09:00:00-03:00,5158.5,P1_EMA,2026-04-23 09:05:00-03:00,5153.0,1.0,5168.5,5152.5,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:05:00,8993.0,15.839999999998327,74.16000000000167
37,SHORT,2026-04-24 09:15:00-03:00,5189.5,P2_HIGH,2026-04-24 09:35:00-03:00,5200.0,1.0,5199.5,5183.5,STOP_LOSS,-105.0,2.0,-107.0,0 days 00:20:00,8886.0,136.92000000000007,8.079999999999927
38,SHORT,2026-04-28 09:05:00-03:00,5190.5,P4_RSI,2026-04-28 09:15:00-03:00,5185.0,1.0,5200.5,5184.5,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:10:00,8939.0,14.549999999999272,65.45000000000073
39,SHORT,2026-04-30 09:10:00-03:00,5164.5,P2_HIGH,2026-04-30 09:50:00-03:00,5159.0,1.0,5174.5,5158.5,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:40:00,8992.0,62.780000000002474,67.21999999999753
40,SHORT,2026-05-04 09:10:00-03:00,5145.0,P2_HIGH,2026-05-04 09:15:00-03:00,5139.5,1.0,5155.0,5139.0,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:05:00,9045.0,25.529999999998836,119.47000000000116
41,SHORT,2026-05-07 09:05:00-03:00,5083.5,P2_HIGH,2026-05-07 09:40:00-03:00,5078.0,1.0,5093.5,5077.5,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:35:00,9098.0,81.5099999999984,73.4900000000016
42,SHORT,2026-05-08 09:10:00-03:00,5084.5,P2_HIGH,2026-05-08 09:25:00-03:00,5079.0,1.0,5094.5,5078.5,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:15:00,9151.0,4.269999999996799,100.7300000000032
43,SHORT,2026-05-11 09:00:00-03:00,5069.0,P1_EMA,2026-05-11 09:20:00-03:00,5063.5,1.0,5079.0,5063.0,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:20:00,9204.0,24.18999999999869,85.81000000000131
44,SHORT,2026-05-12 09:00:00-03:00,5064.5,P3_STOP,2026-05-12 09:00:00-03:00,5075.0,1.0,5074.5,5058.5,STOP_LOSS_ENTRY_BAR,-105.0,2.0,-107.0,0 days 00:00:00,9097.0,106.36000000000422,0.0
45,LONG,2026-05-14 09:00:00-03:00,5162.5,P1_EMA,2026-05-14 09:05:00-03:00,5168.0,1.0,5152.5,5168.5,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:05:00,9150.0,72.71999999999935,87.28000000000065
46,LONG,2026-05-15 09:25:00-03:00,5211.5,P2_LOW,2026-05-15 09:35:00-03:00,5217.0,1.0,5201.5,5217.5,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:10:00,9203.0,56.70000000000073,98.29999999999927
47,LONG,2026-05-18 09:00:00-03:00,5212.0,P1_EMA,2026-05-18 09:05:00-03:00,5201.5,1.0,5202.0,5218.0,STOP_LOSS,-105.0,2.0,-107.0,0 days 00:05:00,9096.0,114.58999999999833,0.0
48,LONG,2026-05-19 09:00:00-03:00,5178.0,P1_EMA,2026-05-19 09:05:00-03:00,5183.5,1.0,5168.0,5184.0,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:05:00,9149.0,32.87000000000262,77.12999999999738
49,LONG,2026-05-20 09:05:00-03:00,5184.5,P2_LOW,2026-05-20 09:20:00-03:00,5190.0,1.0,5174.5,5190.5,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:15:00,9202.0,6.549999999997453,118.45000000000255
50,LONG,2026-05-21 09:00:00-03:00,5174.0,P1_EMA,2026-05-21 09:00:00-03:00,5163.5,1.0,5164.0,5180.0,STOP_LOSS_ENTRY_BAR,-105.0,2.0,-107.0,0 days 00:00:00,9095.0,116.49000000000342,0.0
51,LONG,2026-05-22 09:00:00-03:00,5168.0,P1_EMA,2026-05-22 09:15:00-03:00,5157.5,1.0,5158.0,5174.0,STOP_LOSS,-105.0,2.0,-107.0,0 days 00:15:00,8988.0,136.77999999999884,48.220000000001164
52,LONG,2026-05-25 09:00:00-03:00,5164.0,P1_EMA,2026-05-25 09:00:00-03:00,5153.5,1.0,5154.0,5170.0,STOP_LOSS_ENTRY_BAR,-105.0,2.0,-107.0,0 days 00:00:00,8881.0,143.6700000000019,0.0
53,LONG,2026-05-29 09:15:00-03:00,5189.0,P2_LOW,2026-05-29 09:45:00-03:00,5194.5,1.0,5179.0,5195.0,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:30:00,8934.0,77.61000000000422,92.38999999999578
54,LONG,2026-06-01 09:00:00-03:00,5183.0,P3_STOP,2026-06-01 09:05:00-03:00,5172.5,1.0,5173.0,5189.0,STOP_LOSS,-105.0,2.0,-107.0,0 days 00:05:00,8827.0,173.3600000000024,0.0
55,SHORT,2026-06-03 09:00:00-03:00,5156.5,P1_EMA,2026-06-03 09:30:00-03:00,5167.0,1.0,5166.5,5150.5,STOP_LOSS,-105.0,2.0,-107.0,0 days 00:30:00,8720.0,177.98999999999978,27.01000000000022
56,LONG,2026-06-05 09:00:00-03:00,5195.5,P1_EMA,2026-06-05 09:05:00-03:00,5201.0,1.0,5185.5,5201.5,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:05:00,8773.0,14.18999999999869,65.81000000000131
57,LONG,2026-06-08 09:10:00-03:00,5283.0,P2_LOW,2026-06-08 09:15:00-03:00,5288.5,1.0,5273.0,5289.0,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:05:00,8826.0,19.25000000000182,135.74999999999818
58,LONG,2026-06-09 09:00:00-03:00,5304.0,P1_EMA,2026-06-09 09:10:00-03:00,5309.5,1.0,5294.0,5310.0,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:10:00,8879.0,61.779999999998836,63.220000000001164
59,LONG,2026-06-11 09:05:00-03:00,5300.0,P2_LOW,2026-06-11 09:20:00-03:00,5305.5,1.0,5290.0,5306.0,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:15:00,8932.0,71.25,143.75
60,LONG,2026-06-12 09:00:00-03:00,5234.5,P3_STOP,2026-06-12 09:10:00-03:00,5240.0,1.0,5224.5,5240.5,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:10:00,8985.0,88.28999999999724,93.20999999999913
61,SHORT,2026-06-16 09:05:00-03:00,5184.5,P2_HIGH,2026-06-16 09:15:00-03:00,5179.0,1.0,5194.5,5178.5,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:10:00,9038.0,36.6399999999976,83.3600000000024
62,SHORT,2026-06-17 09:00:00-03:00,5221.5,P3_STOP,2026-06-17 09:05:00-03:00,5216.0,1.0,5231.5,5215.5,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:05:00,9091.0,11.069999999999709,139.57000000000335
63,LONG,2026-06-19 09:15:00-03:00,5284.5,P2_LOW,2026-06-19 09:50:00-03:00,5274.0,1.0,5274.5,5290.5,STOP_LOSS,-105.0,2.0,-107.0,0 days 00:35:00,8984.0,150.9599999999955,34.04000000000451
64,LONG,2026-06-22 09:00:00-03:00,5274.5,P1_EMA,2026-06-22 09:05:00-03:00,5280.0,1.0,5264.5,5280.5,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:05:00,9037.0,17.780000000002474,77.21999999999753
65,LONG,2026-06-25 09:30:00-03:00,5328.5,P2_LOW,2026-06-25 09:35:00-03:00,5334.0,1.0,5318.5,5334.5,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:05:00,9090.0,47.70999999999731,82.29000000000269
66,LONG,2026-06-26 09:00:00-03:00,5303.0,P1_EMA,2026-06-26 09:00:00-03:00,5292.5,1.0,5293.0,5309.0,STOP_LOSS_ENTRY_BAR,-105.0,2.0,-107.0,0 days 00:00:00,8983.0,143.0699999999979,0.0
67,LONG,2026-06-29 09:00:00-03:00,5270.5,P1_EMA,2026-06-29 09:05:00-03:00,5276.0,1.0,5260.5,5276.5,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:05:00,9036.0,47.780000000002474,107.21999999999753
68,LONG,2026-06-30 09:30:00-03:00,5307.5,P2_LOW,2026-06-30 09:35:00-03:00,5313.0,1.0,5297.5,5313.5,TAKE_PROFIT,55.0,2.0,53.0,0 days 00:05:00,9089.0,24.849999999996726,65.15000000000327
