trade_id,side,entry_datetime,entry_price,entry_reason,exit_datetime,exit_price,quantity,stop_price_inicial,target_price_inicial,exit_reason,gross_pnl,costs,net_pnl,duration,equity_after_trade,MAE,MFE
1,LONG,2026-02-19 09:05:00-03:00,5531.5,ORB_STRUCT,2026-02-19 09:20:00-03:00,5520.0,1.0,5520.5,,STOP_LOSS,-115.0,2.0,-117.0,0 days 00:15:00,9883.0,194.97000000000298,0.0
2,SHORT,2026-02-25 09:05:00-03:00,5402.0,ORB_STRUCT,2026-02-25 10:40:00-03:00,5409.0,1.0,5408.5,,STOP_LOSS,-70.0,2.0,-72.0,0 days 01:35:00,9811.0,71.90999999999804,163.09000000000196
3,LONG,2026-02-27 09:05:00-03:00,5411.0,ORB_STRUCT,2026-02-27 12:40:00-03:00,5395.5,1.0,5396.0,,STOP_LOSS,-155.0,2.0,-157.0,0 days 03:35:00,9654.0,151.18999999999687,208.81000000000313
4,LONG,2026-03-02 09:05:00-03:00,5419.0,ORB_STRUCT,2026-03-02 17:55:00-03:00,5434.5,1.0,5398.0,,TIME_EXIT,155.0,2.0,153.0,0 days 08:50:00,9807.0,38.20999999999913,571.7900000000009
5,LONG,2026-03-03 09:05:00-03:00,5516.0,ORB_STRUCT,2026-03-03 17:55:00-03:00,5536.0,1.0,5494.0,,TIME_EXIT,200.0,2.0,198.0,0 days 08:50:00,10005.0,196.05999999999767,918.9400000000023
6,SHORT,2026-03-04 09:05:00-03:00,5498.0,ORB_STRUCT,2026-03-04 17:55:00-03:00,5490.0,1.0,5519.5,,TIME_EXIT,80.0,2.0,78.0,0 days 08:50:00,10083.0,160.7300000000032,434.2699999999968
7,LONG,2026-03-05 09:05:00-03:00,5519.0,ORB_STRUCT,2026-03-05 09:15:00-03:00,5501.5,1.0,5502.0,,STOP_LOSS,-175.0,2.0,-177.0,0 days 00:10:00,9906.0,187.0300000000043,0.0
8,SHORT,2026-03-06 09:05:00-03:00,5571.5,ORB_STRUCT,2026-03-06 09:05:00-03:00,5576.5,1.0,5576.0,,STOP_LOSS_ENTRY_BAR,-50.0,2.0,-52.0,0 days 00:00:00,9854.0,80.56999999999789,0.0
9,SHORT,2026-03-09 09:05:00-03:00,5530.5,ORB_STRUCT,2026-03-09 17:55:00-03:00,5415.0,1.0,5543.0,,TIME_EXIT,1155.0,2.0,1153.0,0 days 08:50:00,11007.0,22.200000000002547,1287.7999999999975
10,LONG,2026-03-10 09:05:00-03:00,5413.0,ORB_STRUCT,2026-03-10 11:45:00-03:00,5399.0,1.0,5399.5,,STOP_LOSS,-140.0,2.0,-142.0,0 days 02:40:00,10865.0,144.70000000000255,225.29999999999745
11,SHORT,2026-03-11 09:05:00-03:00,5407.0,ORB_STRUCT,2026-03-11 09:30:00-03:00,5416.5,1.0,5416.0,,STOP_LOSS,-95.0,2.0,-97.0,0 days 00:25:00,10768.0,120.18000000000029,64.81999999999971
12,SHORT,2026-03-16 09:05:00-03:00,5514.5,ORB_STRUCT,2026-03-16 17:55:00-03:00,5477.5,1.0,5532.0,,TIME_EXIT,370.0,2.0,368.0,0 days 08:50:00,11136.0,126.25,438.75
13,LONG,2026-03-19 09:05:00-03:00,5505.0,ORB_STRUCT,2026-03-19 12:05:00-03:00,5478.5,1.0,5479.0,,STOP_LOSS,-265.0,2.0,-267.0,0 days 03:00:00,10869.0,312.43000000000393,497.56999999999607
14,LONG,2026-03-23 09:05:00-03:00,5531.5,ORB_STRUCT,2026-03-23 09:15:00-03:00,5518.5,1.0,5519.0,,STOP_LOSS,-130.0,2.0,-132.0,0 days 00:10:00,10737.0,185.65999999999804,189.34000000000196
15,LONG,2026-04-01 09:05:00-03:00,5383.5,ORB_STRUCT,2026-04-01 09:10:00-03:00,5374.5,1.0,5375.0,,STOP_LOSS,-90.0,2.0,-92.0,0 days 00:05:00,10645.0,109.66999999999643,0.0
16,SHORT,2026-04-02 09:05:00-03:00,5406.5,ORB_STRUCT,2026-04-02 17:55:00-03:00,5378.5,1.0,5416.5,,TIME_EXIT,280.0,2.0,278.0,0 days 08:50:00,10923.0,29.030000000002474,465.9699999999975
17,SHORT,2026-04-08 09:05:00-03:00,5300.0,ORB_STRUCT,2026-04-08 09:20:00-03:00,5309.5,1.0,5309.0,,STOP_LOSS,-95.0,2.0,-97.0,0 days 00:15:00,10826.0,122.92999999999665,77.07000000000335
18,LONG,2026-04-13 09:05:00-03:00,5239.5,ORB_STRUCT,2026-04-13 09:05:00-03:00,5230.5,1.0,5231.0,,STOP_LOSS_ENTRY_BAR,-90.0,2.0,-92.0,0 days 00:00:00,10734.0,94.36999999999898,0.0
19,LONG,2026-04-14 09:05:00-03:00,5180.0,ORB_STRUCT,2026-04-14 10:35:00-03:00,5172.5,1.0,5173.0,,STOP_LOSS,-75.0,2.0,-77.0,0 days 01:30:00,10657.0,89.83000000000175,110.16999999999825
20,SHORT,2026-04-17 09:05:00-03:00,5170.5,ORB_STRUCT,2026-04-17 12:05:00-03:00,5182.5,1.0,5182.0,,STOP_LOSS,-120.0,2.0,-122.0,0 days 03:00:00,10535.0,120.88999999999942,254.11000000000058
21,SHORT,2026-04-23 09:05:00-03:00,5154.0,ORB_STRUCT,2026-04-23 09:20:00-03:00,5160.5,1.0,5160.0,,STOP_LOSS,-65.0,2.0,-67.0,0 days 00:15:00,10468.0,65.83999999999833,59.16000000000167
22,SHORT,2026-04-24 09:05:00-03:00,5189.0,ORB_STRUCT,2026-04-24 09:35:00-03:00,5202.5,1.0,5202.0,,STOP_LOSS,-135.0,2.0,-137.0,0 days 00:30:00,10331.0,141.92000000000007,48.07999999999993
23,LONG,2026-04-28 09:05:00-03:00,5191.5,ORB_STRUCT,2026-04-28 09:20:00-03:00,5181.5,1.0,5182.0,,STOP_LOSS,-100.0,2.0,-102.0,0 days 00:15:00,10229.0,125.45000000000073,0.0
24,SHORT,2026-04-30 09:05:00-03:00,5155.0,ORB_STRUCT,2026-04-30 10:55:00-03:00,5176.5,1.0,5176.0,,STOP_LOSS,-215.0,2.0,-217.0,0 days 01:50:00,10012.0,232.78000000000247,0.0
25,LONG,2026-05-06 09:05:00-03:00,5076.0,ORB_STRUCT,2026-05-06 17:55:00-03:00,5095.0,1.0,5056.5,,TIME_EXIT,190.0,2.0,188.0,0 days 08:50:00,10200.0,17.399999999997817,312.6000000000022
26,LONG,2026-05-07 09:05:00-03:00,5084.0,ORB_STRUCT,2026-05-07 09:50:00-03:00,5072.5,1.0,5073.0,,STOP_LOSS,-115.0,2.0,-117.0,0 days 00:45:00,10083.0,168.4900000000016,76.5099999999984
27,SHORT,2026-05-14 09:05:00-03:00,5156.5,ORB_STRUCT,2026-05-14 17:55:00-03:00,5149.5,1.0,5197.0,,TIME_EXIT,70.0,2.0,68.0,0 days 08:50:00,10151.0,147.28000000000065,177.71999999999935
28,LONG,2026-05-15 09:05:00-03:00,5189.5,ORB_STRUCT,2026-05-15 17:55:00-03:00,5220.5,1.0,5183.0,,TIME_EXIT,310.0,2.0,308.0,0 days 08:50:00,10459.0,16.700000000000728,583.2999999999993
29,SHORT,2026-05-18 09:05:00-03:00,5206.0,ORB_STRUCT,2026-05-18 17:55:00-03:00,5159.5,1.0,5220.0,,TIME_EXIT,465.0,2.0,463.0,0 days 08:50:00,10922.0,10.410000000001673,474.5899999999983
30,SHORT,2026-05-19 09:05:00-03:00,5178.0,ORB_STRUCT,2026-05-19 09:05:00-03:00,5186.0,1.0,5185.5,,STOP_LOSS_ENTRY_BAR,-80.0,2.0,-82.0,0 days 00:00:00,10840.0,77.12999999999738,0.0
31,SHORT,2026-05-25 09:05:00-03:00,5149.5,ORB_STRUCT,2026-05-25 15:15:00-03:00,5169.0,1.0,5168.5,,STOP_LOSS,-195.0,2.0,-197.0,0 days 06:10:00,10643.0,191.3299999999981,38.67000000000189
32,LONG,2026-05-28 09:05:00-03:00,5224.0,ORB_STRUCT,2026-05-28 09:35:00-03:00,5214.0,1.0,5214.5,,STOP_LOSS,-100.0,2.0,-102.0,0 days 00:30:00,10541.0,123.42999999999847,1.570000000001528
33,SHORT,2026-06-02 09:05:00-03:00,5150.5,ORB_STRUCT,2026-06-02 10:30:00-03:00,5165.0,1.0,5164.5,,STOP_LOSS,-145.0,2.0,-147.0,0 days 01:25:00,10394.0,143.85000000000218,81.14999999999782
34,SHORT,2026-06-08 09:05:00-03:00,5285.0,ORB_STRUCT,2026-06-08 09:15:00-03:00,5296.5,1.0,5296.0,,STOP_LOSS,-115.0,2.0,-117.0,0 days 00:10:00,10277.0,115.74999999999818,39.25000000000182
35,SHORT,2026-06-09 09:05:00-03:00,5300.5,ORB_STRUCT,2026-06-09 09:10:00-03:00,5310.0,1.0,5309.5,,STOP_LOSS,-95.0,2.0,-97.0,0 days 00:05:00,10180.0,98.22000000000116,1.7799999999988358
36,LONG,2026-06-10 09:05:00-03:00,5332.5,ORB_STRUCT,2026-06-10 09:10:00-03:00,5322.5,1.0,5323.0,,STOP_LOSS,-100.0,2.0,-102.0,0 days 00:05:00,10078.0,106.6399999999976,0.0
37,LONG,2026-06-15 09:05:00-03:00,5175.0,ORB_STRUCT,2026-06-15 09:55:00-03:00,5159.0,1.0,5159.5,,STOP_LOSS,-160.0,2.0,-162.0,0 days 00:50:00,9916.0,171.36999999999716,143.63000000000284
38,SHORT,2026-06-17 09:05:00-03:00,5216.5,ORB_STRUCT,2026-06-17 16:10:00-03:00,5223.0,1.0,5222.5,,STOP_LOSS,-65.0,2.0,-67.0,0 days 07:05:00,9849.0,85.42999999999665,409.57000000000335
39,LONG,2026-06-18 09:05:00-03:00,5273.5,ORB_STRUCT,2026-06-18 09:35:00-03:00,5255.5,1.0,5256.0,,STOP_LOSS,-180.0,2.0,-182.0,0 days 00:30:00,9667.0,185.02999999999702,24.970000000002983
40,SHORT,2026-06-23 09:05:00-03:00,5295.0,ORB_STRUCT,2026-06-23 09:05:00-03:00,5301.0,1.0,5300.5,,STOP_LOSS_ENTRY_BAR,-60.0,2.0,-62.0,0 days 00:00:00,9605.0,57.13999999999942,0.0
41,LONG,2026-06-24 09:05:00-03:00,5312.5,ORB_STRUCT,2026-06-24 13:35:00-03:00,5309.0,1.0,5309.5,,STOP_LOSS,-35.0,2.0,-37.0,0 days 04:30:00,9568.0,68.45000000000255,286.54999999999745
42,LONG,2026-06-25 09:05:00-03:00,5322.0,ORB_STRUCT,2026-06-25 09:45:00-03:00,5316.0,1.0,5316.5,,STOP_LOSS,-60.0,2.0,-62.0,0 days 00:40:00,9506.0,62.70999999999731,147.2900000000027
43,SHORT,2026-06-29 09:05:00-03:00,5275.5,ORB_STRUCT,2026-06-29 09:05:00-03:00,5280.5,1.0,5280.0,,STOP_LOSS_ENTRY_BAR,-50.0,2.0,-52.0,0 days 00:00:00,9454.0,57.219999999997526,0.0
