trade_id,side,entry_datetime,entry_price,entry_reason,exit_datetime,exit_price,quantity,stop_price_inicial,target_price_inicial,exit_reason,gross_pnl,costs,net_pnl,duration,equity_after_trade,MAE,MFE
13,SHORT,2026-02-23 11:35:00-03:00,5416.5,ORB_NY,2026-02-23 13:00:00-03:00,5431.5,1.0,5431.0,,STOP_LOSS,-150.0,2.0,-152.0,0 days 01:25:00,9909.0,181.13000000000284,63.86999999999716
14,LONG,2026-02-24 11:35:00-03:00,5444.5,ORB_NY,2026-02-24 11:35:00-03:00,5438.5,1.0,5439.0,,STOP_LOSS_ENTRY_BAR,-60.0,2.0,-62.0,0 days 00:00:00,9847.0,72.95000000000073,0.0
15,SHORT,2026-02-25 11:35:00-03:00,5405.5,ORB_NY,2026-02-25 11:35:00-03:00,5411.0,1.0,5410.5,,STOP_LOSS_ENTRY_BAR,-55.0,2.0,-57.0,0 days 00:00:00,9790.0,56.909999999998035,0.0
16,LONG,2026-02-26 11:35:00-03:00,5406.0,ORB_NY,2026-02-26 11:35:00-03:00,5403.5,1.0,5404.0,,STOP_LOSS_ENTRY_BAR,-25.0,2.0,-27.0,0 days 00:00:00,9763.0,33.18000000000211,11.81999999999789
17,SHORT,2026-02-27 11:35:00-03:00,5408.5,ORB_NY,2026-02-27 11:50:00-03:00,5415.5,1.0,5415.0,,STOP_LOSS,-70.0,2.0,-72.0,0 days 00:15:00,9691.0,68.81000000000313,0.0
18,SHORT,2026-03-02 11:35:00-03:00,5462.5,ORB_NY,2026-03-02 17:55:00-03:00,5435.5,1.0,5467.5,,TIME_EXIT,270.0,2.0,268.0,0 days 06:20:00,9959.0,31.790000000000873,378.2099999999991
19,SHORT,2026-03-04 11:35:00-03:00,5464.0,ORB_NY,2026-03-04 11:35:00-03:00,5471.5,1.0,5471.0,,STOP_LOSS_ENTRY_BAR,-75.0,2.0,-77.0,0 days 00:00:00,9882.0,200.7300000000032,0.0
20,SHORT,2026-03-05 11:35:00-03:00,5504.5,ORB_NY,2026-03-05 11:40:00-03:00,5516.5,1.0,5516.0,,STOP_LOSS,-120.0,2.0,-122.0,0 days 00:05:00,9760.0,122.96999999999571,0.0
21,SHORT,2026-03-06 11:35:00-03:00,5552.5,ORB_NY,2026-03-06 17:55:00-03:00,5496.0,1.0,5563.5,,TIME_EXIT,565.0,2.0,563.0,0 days 06:20:00,10323.0,105.56999999999789,634.4300000000021
22,SHORT,2026-03-09 10:35:00-03:00,5469.5,ORB_NY,2026-03-09 10:35:00-03:00,5477.0,1.0,5476.5,,STOP_LOSS_ENTRY_BAR,-75.0,2.0,-77.0,0 days 00:00:00,10246.0,72.20000000000255,0.0
23,LONG,2026-03-10 10:35:00-03:00,5430.0,ORB_NY,2026-03-10 10:45:00-03:00,5421.5,1.0,5422.0,,STOP_LOSS,-85.0,2.0,-87.0,0 days 00:10:00,10159.0,109.70000000000255,55.29999999999745
24,LONG,2026-03-11 10:35:00-03:00,5413.0,ORB_NY,2026-03-11 10:40:00-03:00,5407.0,1.0,5407.5,,STOP_LOSS,-60.0,2.0,-62.0,0 days 00:05:00,10097.0,74.81999999999971,25.18000000000029
25,LONG,2026-03-12 10:35:00-03:00,5431.0,ORB_NY,2026-03-12 17:55:00-03:00,5489.5,1.0,5426.0,,TIME_EXIT,585.0,2.0,583.0,0 days 07:20:00,10680.0,9.600000000000364,645.3999999999996
26,LONG,2026-03-13 10:35:00-03:00,5476.5,ORB_NY,2026-03-13 10:40:00-03:00,5468.5,1.0,5469.0,,STOP_LOSS,-80.0,2.0,-82.0,0 days 00:05:00,10598.0,132.21999999999753,0.0
27,SHORT,2026-03-16 10:35:00-03:00,5512.5,ORB_NY,2026-03-16 11:40:00-03:00,5525.0,1.0,5524.5,,STOP_LOSS,-125.0,2.0,-127.0,0 days 01:05:00,10471.0,141.25,158.75
28,SHORT,2026-03-17 10:35:00-03:00,5437.0,ORB_NY,2026-03-17 10:50:00-03:00,5443.5,1.0,5443.0,,STOP_LOSS,-65.0,2.0,-67.0,0 days 00:15:00,10404.0,106.09000000000378,8.909999999996217
